Starting DroneDriver
vel_x, Err, 60.000000, P, 0.060000, I, 0.000000, D, 0.000000, PID, 0.050000
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, -0.004000, PID, 0.029000
vel_y, Err, -29.000000, P, -0.036250, I, 0.000000, D, 0.002625, PID, -0.033625
vel_x, Err, 29.000000, P, 0.029000, I, 0.000000, D, -0.003200, PID, 0.025800
vel_y, Err, -27.000000, P, -0.033750, I, 0.000000, D, 0.001750, PID, -0.032000
vel_x, Err, 25.000000, P, 0.025000, I, 0.000000, D, -0.003200, PID, 0.021800
vel_y, Err, -25.000000, P, -0.031250, I, 0.000000, D, 0.001750, PID, -0.029500
vel_x, Err, 22.000000, P, 0.022000, I, 0.000000, D, -0.002400, PID, 0.019600
vel_y, Err, -22.000000, P, -0.027500, I, 0.000000, D, 0.002625, PID, -0.024875
vel_x, Err, 21.000000, P, 0.021000, I, 0.000000, D, -0.000800, PID, 0.020200
vel_y, Err, -21.000000, P, -0.026250, I, 0.000000, D, 0.000875, PID, -0.025375
vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, -0.003200, PID, 0.013800
vel_y, Err, -21.000000, P, -0.026250, I, 0.000000, D, 0.000000, PID, -0.026250
vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000000, PID, 0.017000
vel_y, Err, -21.000000, P, -0.026250, I, 0.000000, D, 0.000000, PID, -0.026250
vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000000, PID, 0.017000
vel_y, Err, -21.000000, P, -0.026250, I, 0.000000, D, 0.000000, PID, -0.026250
vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, -0.001600, PID, 0.013400
vel_y, Err, -20.000000, P, -0.025000, I, 0.000000, D, 0.000875, PID, -0.024125
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.002400, PID, 0.009600
vel_y, Err, -20.000000, P, -0.025000, I, 0.000000, D, 0.000000, PID, -0.025000
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000800, PID, 0.010200
vel_y, Err, -22.000000, P, -0.027500, I, 0.000000, D, -0.001750, PID, -0.029250
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000800, PID, 0.012800
vel_y, Err, -25.000000, P, -0.031250, I, 0.000000, D, -0.002625, PID, -0.033875
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.001600, PID, 0.008400
vel_y, Err, -27.000000, P, -0.033750, I, 0.000000, D, -0.001750, PID, -0.035500
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -27.000000, P, -0.033750, I, 0.000000, D, 0.000000, PID, -0.033750
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000800, PID, 0.011800
vel_y, Err, -28.000000, P, -0.035000, I, 0.000000, D, -0.000875, PID, -0.035875
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000800, PID, 0.009200
vel_y, Err, -28.000000, P, -0.035000, I, 0.000000, D, 0.000000, PID, -0.035000
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.001600, PID, 0.013600
vel_y, Err, -30.000000, P, -0.037500, I, 0.000000, D, -0.001750, PID, -0.039250
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000800, PID, 0.010200
vel_y, Err, -29.000000, P, -0.036250, I, 0.000000, D, 0.000875, PID, -0.035375
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000800, PID, 0.009200
vel_y, Err, -28.000000, P, -0.035000, I, 0.000000, D, 0.000875, PID, -0.034125
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000800, PID, 0.011800
vel_y, Err, -28.000000, P, -0.035000, I, 0.000000, D, 0.000000, PID, -0.035000
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000800, PID, 0.012800
vel_y, Err, -30.000000, P, -0.037500, I, 0.000000, D, -0.001750, PID, -0.039250
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000800, PID, 0.013800
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, -0.001750, PID, -0.041750
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.000800, PID, 0.011200
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, 0.000000, PID, -0.040000
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, 0.000000, PID, -0.040000
vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, 0.002400, PID, 0.017400
vel_y, Err, -34.000000, P, -0.042500, I, 0.000000, D, -0.001750, PID, -0.044250
vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, -0.000800, PID, 0.013200
vel_y, Err, -34.000000, P, -0.042500, I, 0.000000, D, 0.000000, PID, -0.042500
vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, 0.000000, PID, 0.014000
vel_y, Err, -35.000000, P, -0.043750, I, 0.000000, D, -0.000875, PID, -0.044625
vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, 0.000000, PID, 0.014000
vel_y, Err, -36.000000, P, -0.045000, I, 0.000000, D, -0.000875, PID, -0.045875
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, -0.000800, PID, 0.012200
vel_y, Err, -35.000000, P, -0.043750, I, 0.000000, D, 0.000875, PID, -0.042875
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.002400, PID, 0.007600
vel_y, Err, -35.000000, P, -0.043750, I, 0.000000, D, 0.000000, PID, -0.043750
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -35.000000, P, -0.043750, I, 0.000000, D, 0.000000, PID, -0.043750
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -34.000000, P, -0.042500, I, 0.000000, D, 0.000875, PID, -0.041625
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000875, PID, -0.040375
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000800, PID, 0.008200
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000000, PID, -0.041250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000000, PID, -0.041250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000000, PID, -0.041250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000000, PID, -0.041250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000000, PID, -0.041250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, 0.000875, PID, -0.039125
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, -31.000000, P, -0.038750, I, 0.000000, D, 0.000875, PID, -0.037875
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000800, PID, 0.010800
vel_y, Err, -29.000000, P, -0.036250, I, 0.000000, D, 0.001750, PID, -0.034500
vel_x, Err, 8.000000, P, 0.008000, I, 0.000000, D, -0.001600, PID, 0.006400
vel_y, Err, -24.000000, P, -0.030000, I, 0.000000, D, 0.004375, PID, -0.025625
vel_x, Err, 6.000000, P, 0.006000, I, 0.000000, D, -0.001600, PID, 0.004400
vel_y, Err, -22.000000, P, -0.027500, I, 0.000000, D, 0.001750, PID, -0.025750
vel_x, Err, 5.000000, P, 0.005000, I, 0.000000, D, -0.000800, PID, 0.004200
vel_y, Err, -18.000000, P, -0.022500, I, 0.000000, D, 0.003500, PID, -0.019000
vel_x, Err, 4.000000, P, 0.004000, I, 0.000000, D, -0.000800, PID, 0.003200
vel_y, Err, -14.000000, P, -0.017500, I, 0.000000, D, 0.003500, PID, -0.014000
vel_x, Err, 3.000000, P, 0.003000, I, 0.000000, D, -0.000800, PID, 0.002200
vel_y, Err, -10.000000, P, -0.012500, I, 0.000000, D, 0.003500, PID, -0.009000
vel_x, Err, 4.000000, P, 0.004000, I, 0.000000, D, 0.000800, PID, 0.004800
vel_y, Err, -7.000000, P, -0.008750, I, 0.000000, D, 0.002625, PID, -0.006125
vel_x, Err, 4.000000, P, 0.004000, I, 0.000000, D, 0.000000, PID, 0.004000
vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 2.000000, P, 0.002000, I, 0.000000, D, -0.001600, PID, 0.000400
vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 1.000000, P, 0.001000, I, 0.000000, D, -0.000800, PID, 0.000200
vel_y, Err, 3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, -1.000000, P, -0.001000, I, 0.000000, D, -0.001600, PID, -0.002600
vel_y, Err, 8.000000, P, 0.010000, I, 0.000000, D, 0.013125, PID, 0.023125
vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 12.000000, P, 0.015000, I, 0.000000, D, 0.003500, PID, 0.018500
vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 14.000000, P, 0.017500, I, 0.000000, D, 0.001750, PID, 0.019250
vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 14.000000, P, 0.017500, I, 0.000000, D, 0.000000, PID, 0.017500
vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 15.000000, P, 0.018750, I, 0.000000, D, 0.000875, PID, 0.019625
vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 17.000000, P, 0.021250, I, 0.000000, D, 0.001750, PID, 0.023000
vel_x, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 18.000000, P, 0.022500, I, 0.000000, D, 0.000875, PID, 0.023375
vel_x, Err, 3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 19.000000, P, 0.023750, I, 0.000000, D, 0.000875, PID, 0.024625
vel_x, Err, 3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 20.000000, P, 0.025000, I, 0.000000, D, 0.000875, PID, 0.025875
vel_x, Err, 3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 21.000000, P, 0.026250, I, 0.000000, D, 0.000875, PID, 0.027125
vel_x, Err, 4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 21.000000, P, 0.026250, I, 0.000000, D, 0.000000, PID, 0.026250
vel_x, Err, 6.000000, P, 0.006000, I, 0.000000, D, 0.005600, PID, 0.011600
vel_y, Err, 21.000000, P, 0.026250, I, 0.000000, D, 0.000000, PID, 0.026250
vel_x, Err, 8.000000, P, 0.008000, I, 0.000000, D, 0.001600, PID, 0.009600
vel_y, Err, 18.000000, P, 0.022500, I, 0.000000, D, -0.002625, PID, 0.019875
vel_x, Err, 8.000000, P, 0.008000, I, 0.000000, D, 0.000000, PID, 0.008000
vel_y, Err, 17.000000, P, 0.021250, I, 0.000000, D, -0.000875, PID, 0.020375
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.001600, PID, 0.011600
vel_y, Err, 11.000000, P, 0.013750, I, 0.000000, D, -0.005250, PID, 0.008500
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.001600, PID, 0.013600
vel_y, Err, 7.000000, P, 0.008750, I, 0.000000, D, -0.003500, PID, 0.005250
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000800, PID, 0.013800
vel_y, Err, -2.000000, P, -0.002500, I, 0.000000, D, -0.007875, PID, -0.010375
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.003200, PID, 0.020200
vel_y, Err, -9.000000, P, -0.011250, I, 0.000000, D, -0.006125, PID, -0.017375
vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000000, PID, 0.017000
vel_y, Err, -10.000000, P, -0.012500, I, 0.000000, D, -0.000875, PID, -0.013375
vel_x, Err, 18.000000, P, 0.018000, I, 0.000000, D, 0.000800, PID, 0.018800
vel_y, Err, -12.000000, P, -0.015000, I, 0.000000, D, -0.001750, PID, -0.016750
vel_x, Err, 16.000000, P, 0.016000, I, 0.000000, D, -0.001600, PID, 0.014400
vel_y, Err, -19.000000, P, -0.023750, I, 0.000000, D, -0.006125, PID, -0.029875
vel_x, Err, 16.000000, P, 0.016000, I, 0.000000, D, 0.000000, PID, 0.016000
vel_y, Err, -23.000000, P, -0.028750, I, 0.000000, D, -0.003500, PID, -0.032250
vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, -0.000800, PID, 0.014200
vel_y, Err, -25.000000, P, -0.031250, I, 0.000000, D, -0.001750, PID, -0.033000
vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, 0.000000, PID, 0.015000
vel_y, Err, -28.000000, P, -0.035000, I, 0.000000, D, -0.002625, PID, -0.037625
vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, 0.000000, PID, 0.015000
vel_y, Err, -31.000000, P, -0.038750, I, 0.000000, D, -0.002625, PID, -0.041375
vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, -0.000800, PID, 0.013200
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, -0.000875, PID, -0.040875
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, -0.000800, PID, 0.012200
vel_y, Err, -34.000000, P, -0.042500, I, 0.000000, D, -0.001750, PID, -0.044250
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -35.000000, P, -0.043750, I, 0.000000, D, -0.000875, PID, -0.044625
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.000800, PID, 0.011200
vel_y, Err, -37.000000, P, -0.046250, I, 0.000000, D, -0.001750, PID, -0.048000
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -38.000000, P, -0.047500, I, 0.000000, D, -0.000875, PID, -0.048375
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -39.000000, P, -0.048750, I, 0.000000, D, -0.000875, PID, -0.049625
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -40.000000, P, -0.050000, I, 0.000000, D, -0.000875, PID, -0.050875
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -41.000000, P, -0.051250, I, 0.000000, D, -0.000875, PID, -0.052125
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000000, PID, 0.012000
vel_y, Err, -42.000000, P, -0.052500, I, 0.000000, D, -0.000875, PID, -0.053375
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000800, PID, 0.013800
vel_y, Err, -42.000000, P, -0.052500, I, 0.000000, D, 0.000000, PID, -0.052500
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.001600, PID, 0.009400
vel_y, Err, -43.000000, P, -0.053750, I, 0.000000, D, -0.000875, PID, -0.054625
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, -43.000000, P, -0.053750, I, 0.000000, D, 0.000000, PID, -0.053750
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, -42.000000, P, -0.052500, I, 0.000000, D, 0.000875, PID, -0.051625
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000800, PID, 0.009200
vel_y, Err, -41.000000, P, -0.051250, I, 0.000000, D, 0.000875, PID, -0.050375
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -41.000000, P, -0.051250, I, 0.000000, D, 0.000000, PID, -0.051250
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -40.000000, P, -0.050000, I, 0.000000, D, 0.000875, PID, -0.049125
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -39.000000, P, -0.048750, I, 0.000000, D, 0.000875, PID, -0.047875
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -39.000000, P, -0.048750, I, 0.000000, D, 0.000000, PID, -0.048750
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -38.000000, P, -0.047500, I, 0.000000, D, 0.000875, PID, -0.046625
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, -37.000000, P, -0.046250, I, 0.000000, D, 0.000875, PID, -0.045375
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000800, PID, 0.011800
vel_y, Err, -34.000000, P, -0.042500, I, 0.000000, D, 0.002625, PID, -0.039875
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, -33.000000, P, -0.041250, I, 0.000000, D, 0.000875, PID, -0.040375
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000800, PID, 0.012800
vel_y, Err, -32.000000, P, -0.040000, I, 0.000000, D, 0.000875, PID, -0.039125
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000800, PID, 0.013800
vel_y, Err, -31.000000, P, -0.038750, I, 0.000000, D, 0.000875, PID, -0.037875
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -30.000000, P, -0.037500, I, 0.000000, D, 0.000875, PID, -0.036625
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -25.000000, P, -0.031250, I, 0.000000, D, 0.004375, PID, -0.026875
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -21.000000, P, -0.026250, I, 0.000000, D, 0.003500, PID, -0.022750
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.000800, PID, 0.011200
vel_y, Err, -19.000000, P, -0.023750, I, 0.000000, D, 0.001750, PID, -0.022000
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000800, PID, 0.013800
vel_y, Err, -16.000000, P, -0.020000, I, 0.000000, D, 0.002625, PID, -0.017375
vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, 0.000800, PID, 0.014800
vel_y, Err, -14.000000, P, -0.017500, I, 0.000000, D, 0.001750, PID, -0.015750
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, -0.000800, PID, 0.012200
vel_y, Err, -11.000000, P, -0.013750, I, 0.000000, D, 0.002625, PID, -0.011125
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -10.000000, P, -0.012500, I, 0.000000, D, 0.000875, PID, -0.011625
vel_x, Err, 13.000000, P, 0.013000, I, 0.000000, D, 0.000000, PID, 0.013000
vel_y, Err, -8.000000, P, -0.010000, I, 0.000000, D, 0.001750, PID, -0.008250
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.000800, PID, 0.011200
vel_y, Err, -5.000000, P, -0.006250, I, 0.000000, D, 0.002625, PID, -0.003625
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000800, PID, 0.010200
vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000800, PID, 0.009200
vel_y, Err, 4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, 8.000000, P, 0.010000, I, 0.000000, D, 0.011375, PID, 0.021375
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000000, PID, 0.010000
vel_y, Err, 10.000000, P, 0.012500, I, 0.000000, D, 0.001750, PID, 0.014250
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000800, PID, 0.011800
vel_y, Err, 12.000000, P, 0.015000, I, 0.000000, D, 0.001750, PID, 0.016750
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 15.000000, P, 0.018750, I, 0.000000, D, 0.002625, PID, 0.021375
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 16.000000, P, 0.020000, I, 0.000000, D, 0.000875, PID, 0.020875
vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000800, PID, 0.012800
vel_y, Err, 18.000000, P, 0.022500, I, 0.000000, D, 0.001750, PID, 0.024250
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000800, PID, 0.010200
vel_y, Err, 20.000000, P, 0.025000, I, 0.000000, D, 0.001750, PID, 0.026750
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 25.000000, P, 0.031250, I, 0.000000, D, 0.004375, PID, 0.035625
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 26.000000, P, 0.032500, I, 0.000000, D, 0.000875, PID, 0.033375
vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
vel_y, Err, 28.000000, P, 0.035000, I, 0.000000, D, 0.001750, PID, 0.036750
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000800, PID, 0.009200
vel_y, Err, 29.000000, P, 0.036250, I, 0.000000, D, 0.000875, PID, 0.037125
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000800, PID, 0.008200
vel_y, Err, 29.000000, P, 0.036250, I, 0.000000, D, 0.000000, PID, 0.036250
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, 30.000000, P, 0.037500, I, 0.000000, D, 0.000875, PID, 0.038375
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, 30.000000, P, 0.037500, I, 0.000000, D, 0.000000, PID, 0.037500
vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000800, PID, 0.010800
vel_y, Err, 31.000000, P, 0.038750, I, 0.000000, D, 0.000875, PID, 0.039625
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000800, PID, 0.008200
vel_y, Err, 33.000000, P, 0.041250, I, 0.000000, D, 0.001750, PID, 0.043000
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, 35.000000, P, 0.043750, I, 0.000000, D, 0.001750, PID, 0.045500
vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000000, PID, 0.009000
vel_y, Err, 35.000000, P, 0.043750, I, 0.000000, D, 0.000000, PID, 0.043750
vel_x, Err, 8.000000, P, 0.008000, I, 0.000000, D, -0.000800, PID, 0.007200
vel_y, Err, 36.000000, P, 0.045000, I, 0.000000, D, 0.000875, PID, 0.045875
vel_x, Err, 7.000000, P, 0.007000, I, 0.000000, D, -0.000800, PID, 0.006200
vel_y, Err, 38.000000, P, 0.047500, I, 0.000000, D, 0.001750, PID, 0.049250
vel_x, Err, 5.000000, P, 0.005000, I, 0.000000, D, -0.001600, PID, 0.003400
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000875, PID, 0.049625
vel_x, Err, 3.000000, P, 0.003000, I, 0.000000, D, -0.001600, PID, 0.001400
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 0.000000, P, 0.000000, I, 0.000000, D, -0.002400, PID, -0.002400
vel_y, Err, 41.000000, P, 0.051250, I, 0.000000, D, 0.001750, PID, 0.053000
vel_x, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
vel_y, Err, 45.000000, P, 0.056250, I, 0.000000, D, 0.003500, PID, 0.059750
vel_x, Err, -7.000000, P, -0.007000, I, 0.000000, D, -0.005600, PID, -0.012600
vel_y, Err, 47.000000, P, 0.058750, I, 0.000000, D, 0.001750, PID, 0.060500
vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, -0.000800, PID, -0.008800
vel_y, Err, 53.000000, P, 0.066250, I, 0.000000, D, 0.005250, PID, 0.062500
vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
vel_y, Err, 58.000000, P, 0.072500, I, 0.000000, D, 0.004375, PID, 0.062500
vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.005250, PID, 0.062500
vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000800, PID, -0.009800
vel_y, Err, 70.000000, P, 0.087500, I, 0.000000, D, 0.005250, PID, 0.062500
vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
vel_y, Err, 70.000000, P, 0.087500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
vel_y, Err, 70.000000, P, 0.087500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, 0.000000, PID, 0.044000
vel_y, Err, 48.000000, P, 0.060000, I, 0.000000, D, 0.000000, PID, 0.060000
vel_x, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.004000, PID, 0.050000
vel_y, Err, 49.000000, P, 0.061250, I, 0.000000, D, 0.000875, PID, 0.062125
vel_x, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000000, PID, 0.049000
vel_y, Err, 49.000000, P, 0.061250, I, 0.000000, D, 0.000000, PID, 0.061250
vel_x, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000000, PID, 0.049000
vel_y, Err, 49.000000, P, 0.061250, I, 0.000000, D, 0.000000, PID, 0.061250
